1296477095963455488_1.jpg	non sono l unico nella merda ci siamo tutti e due coglione
1302229997009002496_4.jpg	ho chi vort l eleganza i soldi ra mera
1314241238430818305_1.jpg	stiamo salvando il governo grazie renè
1379386980904095747_1.jpg	viva l italia
1348574269308084224_1.jpg	igî ve sl si cl vv fi nn iii ta 4 imita berlusconi a mister obama mister obama 17
1365705490748084233_1.jpg	ascolta io ti ferisco adesso
1347582642208862210_1.jpg	e un incubo
1347624201985916929_1.jpg	4
1309112561166671872_1.jpg	gum 00n8 rifletto e poi decido se denunciarvi
1301505223169638400_1.jpg	
1311742684004970496_1.jpg	forse non hai capito non ti lasciamo più
1372211160079081473_1.jpg	
1367783008929996806_1.jpg	e eric era perfetto gay isterico assassino perfetto
1327664919077146624_1.jpg	indagherò sulla tua cattiveria
1336344650882445312_1.jpg	fn i lo guarisco vero vie ta
1299783882661744640_1.jpg	a la tua vita la stai buttando lo sai quanti anni hai 40 2h
1377539667051024387_1.jpg	ora non posso sbagliare niente
1351274202662379543_1.jpg	2
1310607578611810305_1.jpg	c ho n idea ep si 4 a ì famo ariva l inverno cosi de botto n
1371180859223650315_2.jpg	
1347272218582114306_1.jpg	
1365305855630069764_1.jpg	
1322180441902899201_1.jpg	siamo davvero su scherzi a parte
1314933954961649664_2.jpg	
1323330161991962624_1.jpg	infatti sei stato scelto come regista perché non avresti mai capito
1369626158124384259_2.jpg	di fare questa cosa che sto per fare
1347485448403353600_1.jpg	non voglio essere insistente
1380193323160379395_1.jpg	dove cazzo è la segway
1310976622472892427_1.jpg	tu sei scettico ma quello che dico è provato scientificamente sa
1378371063520894977_1.jpg	b b bisognosi e balordi
1313401717946494976_1.jpg	arianna dov è oggi è una giornata corta ma infernale
1370683514530754561_1.jpg	e un sacrificio così grande
1323553284796403712_1.jpg	vir come stai caffè bene bene grazie a dio campicchio
1305801633641779201_1.jpg	forse stiamo facendo una stronzata
1364517988779646976_1.jpg	no il conte è una merda
1371042584890650626_1.jpg	lo starnuto in faccia è un omaggio
1297461735037771777_1.jpg	igî ve sl si cl vv fi nn iii ta 4 imita berlusconi a mister obama mister obama 17
1376895256545878019_1.jpg	vi vedo
1371180859223650315_3.jpg	
1366700371234729988_1.jpg	
1322846608057376775_1.jpg	ma se al posto suo arriva una che non beve forse è meglio
1313554620606607360_1.jpg	ti ho detto di non rompermi i coglioni appunto
1333419749137592328_1.jpg	
1371770680153407488_1.jpg	noi dobbiamo stare fermi
1352324754372440068_1.jpg	o o _ questo cichiede il paese oggi vuole sapere dove stiamo andando
1300463356197982209_1.jpg	èu è f
1369962719177236482_1.jpg	lo rido perle tue cose tu ridi per le mie
1329428166725824514_1.jpg	non ti vedo felice secondo me devi ripensare a quest ultimo anno fa
1352211485691441153_1.jpg	
1323274232776851459_1.jpg	ido a guardia a tit
1316298560187621376_1.jpg	
1378010988809752576_1.jpg	il pesce risolleva l umore è provato x
1381530823049031681_1.jpg	gli schiavi vanno bene ne hai due solo per te
1341493389196443651_2.jpg	0ggi la produzione offrirà a tutti il pranzo in trattoria da tonino
1301958210023120896_1.jpg	bisogna fare qualcosa raccogliamo delle firme contro questa regola
1354453749733986307_1.jpg	one more time
1326918614839144453_1.jpg	n ba n forse il problema è qua
1329482899045961729_1.jpg	ridacchia
1367162198192177152_1.jpg	sono io il re capito sergio fermate quest invasato
1358006348122894339_1.jpg	
1308028203676495873_1.jpg	
1357037993027137537_1.jpg	stiamo salvando il governo grazie renè
1309477760822247424_1.jpg	to pb si fe dr che tipo mi spiace che è deceduta poteva darmi tanti consigli e _ a _ 4
1372760490699497481_1.jpg	
1316405957178597379_1.jpg	cadattn o
1336274263385509888_1.jpg	oggi la banca mi ha ricordato di 250 000 euro che non sapevo di avere
1358078553301147652_1.jpg	i _ gt piegati alla sua volontà vieni dai cinesi
1371042584890650626_2.jpg	achi a bertolucci
1350130470512697344_1.jpg	ha questo è un periodaccio per me molto difficile
1300146267847372803_1.jpg	lo sono assolutamente contrario alle canne
1371161274474713091_1.jpg	
1357632125701394438_1.jpg	rai chiedi scusa poi ti prendo a calci
1306624025653850117_1.jpg	lo resto qui e vaffanculo
1332339524937150466_1.jpg	ni me no io non faccio uso della mia intelligenza gratis chiaro
1301200457474478082_1.jpg	no duccio no qui dobbiamo stare in forma
1322180418284752896_1.jpg	a la tua vita la stai buttando lo sai quanti anni hai 40 2h
1314188798809395202_1.jpg	sento che manca la matematica io
1308073512062431233_2.jpg	il telefonino e la carta sim si sono quasi squagliati
1304348543453466624_1.jpg	mi dovevi stare addosso lo volevo fare una brutta fotografia ma non così brutta
1304404335250481157_1.jpg	y na e nu po e si a se se vi x di cca pe la scena del capovillaggio che danza e sente cattivi presagi è finita sa i
1318178461077438464_1.jpg	partiamo da lì e in tre mesi avremo conquistato questa penisola
1301090070833901569_3.jpg	che national geographic
1314641788137730048_1.jpg	è 4 o ed lam i ho fatto tanti errori nella vita rh
1374313645891579909_1.jpg	la squadra non sente sintonia ia
1320760060042248192_1.jpg	comincio a ricordare prendo carta e penna dimension six
1341098119338061825_1.jpg	lo piango d istinto produco emozioni genuine
1340603021823242247_2.jpg	ciao tino è come galileo galilei
1322571595026698242_1.jpg	
1362081382135193606_1.jpg	quanto hai pensato nella roulotte
1369317024330100757_1.jpg	sn
1308341000230834176_1.jpg	giorgio lei pensa che io sia ancora la bestia che ero
1343861245108219911_1.jpg	vai ca la fede è come la champions league noi giochiamo il campionato
1345405915059662850_1.jpg	ho superato tradimenti incendi pirati
1371409837075140611_1.jpg	ormai ho preso una decisione irrevocabile
1310972604614729729_1.jpg	n ua a 3 e dn
1302229997009002496_2.jpg	come l amore i soldi xx meer
1319258896859598848_1.jpg	
1334180530229813253_1.jpg	ho degli strani presentimenti 7 vati
1364159981101195264_1.jpg	e il momento per lei di fare il salto di qualità
1306669254230642694_2.jpg	volevo brindare con voi
1368855929597362180_1.jpg	rene oggi è lunedì caro boris
1368951761654931459_1.jpg	la ritiro e denuncio anche i brogli
1367056795152375808_1.jpg	momenti di squallore che diventano lavoro
1305944476616200193_1.jpg	musica trionfale
1310202530064773120_1.jpg	4 che schifezza
1312105067827195904_1.jpg	
1311289699722559489_1.jpg	il progetto è fattibile
1342416894486315011_1.jpg	
1310564516267204615_1.jpg	d n nessuno è più basito chiaro nessuno è più basito nessuno è sorpreso
1313509326007365639_1.jpg	seli uno stronzo
1301538060757356544_1.jpg	andiamo in onda in fascia protetta fd è di
1345340271224086528_1.jpg	no ma sei molto caro come se avessi accettato
1310655520148082688_1.jpg	merda
1340954168438210563_2.jpg	_ ma nonmi impedirete di continuare a sognare no
1339585974666293253_1.jpg	non posso doc ti ho già spiegato che ho molti problemi di soldi
1326569415199035399_1.jpg	c è la madre c è il padre c é il nonno sdentato
1327230197284937729_1.jpg	rené sei un pezzo di merda nap o
1301550521761882112_1.jpg	urlando per rilassarmi
1318565140833456132_1.jpg	sono io il re capito sergio fermate quest invasato
1318229208850718721_1.jpg	o i 4 la gang degli esuli cubani e 5
1304804108977795072_1.jpg	fa piangere fa ridere fa tutto suscita forti emozioni
1370323849573711878_1.jpg	a vai tutto aperto
1325742976790917121_1.jpg	adesso sono cazzi
1366824705366319110_1.jpg	a
1375844873820123148_3.jpg	
1351929135145373700_1.jpg	ra
1364901780652498946_1.jpg	non voglio piangere
1364882381900021764_1.jpg	merda
1310515439978647554_1.jpg	4 è penne n cu i î prima di piangere devi guardare sn un punto fisso all orizzonte wi
1299059109514280962_1.jpg	le vertenze sindacali le litigate con la cgil
1361752206634967040_1.jpg	lo ho un cilicio qua ma da quanto lavori rd vd
1369626158124384259_1.jpg	ora devo capire se sono degno
1374765965288816646_2.jpg	tanta spazzatura non puoi nemmeno immaginarlo d
1321518458639667201_1.jpg	fa ai 28 ee 10 massino d ale ul
1304857314566914048_1.jpg	sei bravo sei naturale l importante è che tu dica sempre ti prego
1313146935214174210_1.jpg	
1361038087787335691_1.jpg	da adesso in poi non farò più nulla f i che non sia in linea con la mia fede
1322957939716595714_1.jpg	sono qui non pagato per salvare la scena
1336634707287678977_1.jpg	se sto un minuto di più qui mi sparo
1297156569361051648_1.jpg	
1309568354714230785_1.jpg	
1314522349274882054_1.jpg	si certo che sono italiano
1342115083678330881_1.jpg	f 8 è x a ri ho imparato a non dire mai le parole
1312014476930031616_1.jpg	4 cerchiamo di essere seri siamo dei professionisti
1331929754627346439_1.jpg	e una schifezza dx
1317516259093827584_1.jpg	ho detto che non devi nemmeno nominarla chiaro che cazzo
1371867632429891586_1.jpg	
1350746333007773699_1.jpg	parto per santo domingo cosa
1348294925822152704_2.jpg	il regalo più scontato che c è tipico da cafone
1304087242449858563_1.jpg	prendine tre diversi uno biondo uno mulatto e un napoletano
1330841185938776067_1.jpg	tu l hai sopportata due anni il giorno dopo io volevo ucciderla
1372833047784079362_1.jpg	
1326465619768848386_1.jpg	non parliamone più non sono neanche sicuro sia mia figlia
1357013746535784450_1.jpg	sa w de che squadra sei
1303985313908363266_1.jpg	ho e un lavoro pieno di compromessi
1371180859223650315_4.jpg	
1363885990767693830_1.jpg	xr 27 di solito non mi pronuncio ì ma per te voglio fare un eccezione i 4
1307756204752601088_1.jpg	la per mi offendi come uomo e come artista questa scena non è facile è cubiù i
1324003493745725444_3.jpg	
1334160787389231105_1.jpg	i signori io questa notizia non l ho mai ricevuta d accordo
1343138516306436098_1.jpg	questi milionari hanno il jet privato e arrivano con la uno fracica
1372622609028935684_1.jpg	
1297881345423626240_1.jpg	be che mi hai combinato che ti devo cacciare
1295815924193402881_1.jpg	aree a 4 pi
1352273709973856257_1.jpg	
1343940345831321601_1.jpg	rené questi sono milanesi ragazzi restiamo uniti cologno monzese mi centro di produzione tv
1323958330574987264_1.jpg	
1375472541838508032_1.jpg	
1355199024672997386_1.jpg	guardi per carità ferretti mi faccia morire
1306986337816387586_1.jpg	ma è una storia di un anno e mezzo fa appunto è un anno e mezzo che aspettamo
1376895256545878019_3.jpg	ua
1301460031909625861_1.jpg	anche tu pensi che quello che stiamo facendo è una merda
1377282034574393345_1.jpg	3 ti capisco è il metodo strasberg giusto
1299330896512909312_1.jpg	sono fiera di te dopo anni di lotte ti lasciano fare ciò che vuoi
1316781900644614145_1.jpg	il a una semplice piccola monetina con dentro il mio destino
1377183887416172548_4.jpg	
1355916036349038595_1.jpg	bicchieri che tintinnano
1347624980503273472_1.jpg	first reaction shock
1341493389196443651_1.jpg	sergio dall altoparlante come simbolo di cambiamento
1375761936768450564_1.jpg	comunque sì è un momento importante e vorrei dedicarlo a chi ha speranza
